"Comment_count","Participant_count","URL","create_Date","last_post_Date","active_days"
17,9,"https://d.cosx.org/d/15521",2009-06-07,2009-06-08,1
7,5,"https://d.cosx.org/d/15514",2009-06-06,2009-06-08,2
2,2,"https://d.cosx.org/d/15532",2009-06-08,2009-06-08,0
3,2,"https://d.cosx.org/d/15486",2009-06-04,2009-06-08,4
4,4,"https://d.cosx.org/d/11796",2008-08-05,2009-06-08,307
2,2,"https://d.cosx.org/d/7678",2007-09-03,2009-06-08,644
2,2,"https://d.cosx.org/d/15528",2009-06-07,2009-06-08,1
2,2,"https://d.cosx.org/d/15529",2009-06-07,2009-06-07,0
7,4,"https://d.cosx.org/d/15001",2009-04-24,2009-06-07,44
25,8,"https://d.cosx.org/d/15496",2009-06-04,2009-06-07,3
3,3,"https://d.cosx.org/d/1981",2006-09-26,2009-06-07,985
5,5,"https://d.cosx.org/d/2624",2006-11-22,2009-06-07,928
26,15,"https://d.cosx.org/d/295",2006-06-08,2009-06-07,1095
7,4,"https://d.cosx.org/d/15508",2009-06-06,2009-06-07,1
5,5,"https://d.cosx.org/d/2998",2006-12-15,2009-06-07,905
3,3,"https://d.cosx.org/d/10563",2008-04-21,2009-06-07,412
4,4,"https://d.cosx.org/d/3113",2006-12-23,2009-06-07,897
4,4,"https://d.cosx.org/d/2393",2006-11-05,2009-06-07,945
7,5,"https://d.cosx.org/d/2359",2006-11-01,2009-06-07,949
10,4,"https://d.cosx.org/d/2753",2006-12-01,2009-06-07,919
21,18,"https://d.cosx.org/d/2215",2006-10-18,2009-06-07,963
10,5,"https://d.cosx.org/d/926",2006-08-11,2009-06-07,1031
10,8,"https://d.cosx.org/d/838",2006-08-03,2009-06-07,1039
18,9,"https://d.cosx.org/d/336",2006-06-12,2009-06-07,1091
6,5,"https://d.cosx.org/d/677",2006-07-13,2009-06-07,1060
3,3,"https://d.cosx.org/d/10137",2008-03-24,2009-06-07,440
7,5,"https://d.cosx.org/d/7224",2007-07-29,2009-06-07,679
5,4,"https://d.cosx.org/d/15519",2009-06-06,2009-06-07,1
8,7,"https://d.cosx.org/d/10243",2008-03-30,2009-06-07,434
1,1,"https://d.cosx.org/d/15524",2009-06-07,2009-06-07,0
2,1,"https://d.cosx.org/d/15358",2009-05-21,2009-06-07,17
14,10,"https://d.cosx.org/d/15204",2009-05-08,2009-06-07,30
9,9,"https://d.cosx.org/d/8547",2007-11-11,2009-06-07,574
3,3,"https://d.cosx.org/d/15507",2009-06-05,2009-06-06,1
2,2,"https://d.cosx.org/d/15504",2009-06-05,2009-06-06,1
6,4,"https://d.cosx.org/d/15497",2009-06-05,2009-06-06,1
7,7,"https://d.cosx.org/d/15489",2009-06-04,2009-06-06,2
1,1,"https://d.cosx.org/d/15509",2009-06-06,2009-06-06,0
4,4,"https://d.cosx.org/d/418742",2008-11-27,2009-06-05,190
7,4,"https://d.cosx.org/d/15500",2009-06-05,2009-06-05,0
29,25,"https://d.cosx.org/d/10598",2008-04-22,2009-06-05,409
6,5,"https://d.cosx.org/d/15255",2009-05-13,2009-06-05,23
5,2,"https://d.cosx.org/d/15412",2009-05-29,2009-06-05,7
7,5,"https://d.cosx.org/d/15464",2009-06-02,2009-06-05,3
6,3,"https://d.cosx.org/d/15502",2009-06-05,2009-06-05,0
2,2,"https://d.cosx.org/d/15440",2009-05-31,2009-06-05,5
2,2,"https://d.cosx.org/d/11457",2008-07-08,2009-06-05,332
18,8,"https://d.cosx.org/d/15159",2009-05-05,2009-06-05,31
3,2,"https://d.cosx.org/d/15474",2009-06-03,2009-06-05,2
4,2,"https://d.cosx.org/d/15490",2009-06-04,2009-06-05,1
2,2,"https://d.cosx.org/d/15493",2009-06-04,2009-06-05,1
3,3,"https://d.cosx.org/d/14779",2009-04-07,2009-06-05,59
7,7,"https://d.cosx.org/d/11199",2008-06-11,2009-06-05,359
3,2,"https://d.cosx.org/d/15492",2009-06-04,2009-06-05,1
16,9,"https://d.cosx.org/d/2361",2006-11-02,2009-06-05,946
2,2,"https://d.cosx.org/d/12884",2008-11-27,2009-06-05,190
9,7,"https://d.cosx.org/d/8639",2007-11-17,2009-06-05,566
2,2,"https://d.cosx.org/d/14554",2009-03-24,2009-06-05,73
1,1,"https://d.cosx.org/d/15495",2009-06-04,2009-06-04,0
8,6,"https://d.cosx.org/d/15472",2009-06-03,2009-06-04,1
6,4,"https://d.cosx.org/d/15481",2009-06-04,2009-06-04,0
3,2,"https://d.cosx.org/d/15487",2009-06-04,2009-06-04,0
3,2,"https://d.cosx.org/d/15279",2009-05-15,2009-06-04,20
4,3,"https://d.cosx.org/d/15478",2009-06-04,2009-06-04,0
11,11,"https://d.cosx.org/d/10743",2008-05-04,2009-06-04,396
11,8,"https://d.cosx.org/d/15367",2009-05-23,2009-06-04,12
3,3,"https://d.cosx.org/d/14846",2009-04-10,2009-06-04,55
2,2,"https://d.cosx.org/d/15475",2009-06-03,2009-06-04,1
32,26,"https://d.cosx.org/d/1930",2006-09-22,2009-06-04,986
5,2,"https://d.cosx.org/d/15449",2009-06-01,2009-06-04,3
1,1,"https://d.cosx.org/d/15484",2009-06-04,2009-06-04,0
5,4,"https://d.cosx.org/d/15373",2009-05-23,2009-06-04,12
55,54,"https://d.cosx.org/d/7418",2007-08-15,2009-06-03,658
7,4,"https://d.cosx.org/d/8867",2007-12-03,2009-06-03,548
6,6,"https://d.cosx.org/d/13615",2009-01-02,2009-06-03,152
3,3,"https://d.cosx.org/d/15467",2009-06-03,2009-06-03,0
23,22,"https://d.cosx.org/d/15318",2009-05-18,2009-06-03,16
2,2,"https://d.cosx.org/d/15442",2009-05-31,2009-06-03,3
2,2,"https://d.cosx.org/d/15288",2009-05-15,2009-06-03,19
4,4,"https://d.cosx.org/d/14765",2009-04-05,2009-06-03,59
3,3,"https://d.cosx.org/d/15445",2009-06-01,2009-06-03,2
7,7,"https://d.cosx.org/d/14890",2009-04-14,2009-06-03,50
1,1,"https://d.cosx.org/d/15470",2009-06-03,2009-06-03,0
3,3,"https://d.cosx.org/d/15370",2009-05-23,2009-06-03,11
6,4,"https://d.cosx.org/d/15466",2009-06-02,2009-06-03,1
2,2,"https://d.cosx.org/d/15438",2009-05-31,2009-06-03,3
17,11,"https://d.cosx.org/d/15392",2009-05-24,2009-06-03,10
19,16,"https://d.cosx.org/d/3037",2006-12-17,2009-06-03,899
5,3,"https://d.cosx.org/d/15452",2009-06-01,2009-06-03,2
4,3,"https://d.cosx.org/d/15068",2009-04-28,2009-06-03,36
11,6,"https://d.cosx.org/d/15454",2009-06-01,2009-06-02,1
4,3,"https://d.cosx.org/d/15312",2009-05-18,2009-06-02,15
6,2,"https://d.cosx.org/d/13585",2008-12-30,2009-06-02,154
5,3,"https://d.cosx.org/d/15443",2009-05-31,2009-06-02,2
10,7,"https://d.cosx.org/d/14319",2009-03-10,2009-06-02,84
6,6,"https://d.cosx.org/d/15431",2009-05-31,2009-06-02,2
7,4,"https://d.cosx.org/d/15429",2009-05-30,2009-06-02,3
3,2,"https://d.cosx.org/d/15432",2009-05-31,2009-06-02,2
4,3,"https://d.cosx.org/d/2152",2006-10-11,2009-06-02,965
5,3,"https://d.cosx.org/d/15415",2009-05-29,2009-06-01,3
8,6,"https://d.cosx.org/d/13607",2009-01-01,2009-06-01,151
10,5,"https://d.cosx.org/d/15360",2009-05-22,2009-06-01,10
2,2,"https://d.cosx.org/d/15450",2009-06-01,2009-06-01,0
35,27,"https://d.cosx.org/d/418757",2008-12-16,2009-06-01,167
6,6,"https://d.cosx.org/d/15414",2009-05-29,2009-06-01,3
12,7,"https://d.cosx.org/d/15420",2009-05-29,2009-06-01,3
6,5,"https://d.cosx.org/d/15315",2009-05-18,2009-06-01,14
5,3,"https://d.cosx.org/d/15428",2009-05-30,2009-06-01,2
4,3,"https://d.cosx.org/d/14881",2009-04-14,2009-06-01,48
6,6,"https://d.cosx.org/d/15441",2009-05-31,2009-06-01,1
4,3,"https://d.cosx.org/d/15427",2009-05-30,2009-06-01,2
1,1,"https://d.cosx.org/d/15448",2009-06-01,2009-06-01,0
2,2,"https://d.cosx.org/d/15398",2009-05-25,2009-06-01,7
1,1,"https://d.cosx.org/d/15444",2009-06-01,2009-06-01,0
3,1,"https://d.cosx.org/d/15363",2009-05-22,2009-05-31,9
3,3,"https://d.cosx.org/d/15275",2009-05-15,2009-05-31,16
3,3,"https://d.cosx.org/d/15417",2009-05-29,2009-05-31,2
5,4,"https://d.cosx.org/d/15403",2009-05-26,2009-05-31,5
2,2,"https://d.cosx.org/d/14761",2009-04-05,2009-05-31,56
4,3,"https://d.cosx.org/d/15375",2009-05-23,2009-05-31,8
4,4,"https://d.cosx.org/d/15419",2009-05-29,2009-05-30,1
4,4,"https://d.cosx.org/d/14697",2009-04-01,2009-05-30,59
10,10,"https://d.cosx.org/d/7074",2007-07-16,2009-05-30,684
7,4,"https://d.cosx.org/d/15422",2009-05-30,2009-05-30,0
6,4,"https://d.cosx.org/d/15413",2009-05-29,2009-05-30,1
1,1,"https://d.cosx.org/d/15425",2009-05-30,2009-05-30,0
3,2,"https://d.cosx.org/d/14563",2009-03-24,2009-05-30,67
2,2,"https://d.cosx.org/d/15038",2009-04-27,2009-05-30,33
6,4,"https://d.cosx.org/d/15285",2009-05-15,2009-05-30,15
5,4,"https://d.cosx.org/d/15416",2009-05-29,2009-05-30,1
4,3,"https://d.cosx.org/d/15196",2009-05-08,2009-05-30,22
6,6,"https://d.cosx.org/d/15411",2009-05-29,2009-05-30,1
6,5,"https://d.cosx.org/d/15193",2009-05-07,2009-05-29,22
26,23,"https://d.cosx.org/d/594",2006-06-30,2009-05-27,1062
19,9,"https://d.cosx.org/d/15017",2009-04-26,2009-05-27,31
8,8,"https://d.cosx.org/d/14987",2009-04-22,2009-05-26,34
3,2,"https://d.cosx.org/d/15361",2009-05-22,2009-05-26,4
3,2,"https://d.cosx.org/d/15388",2009-05-24,2009-05-26,2
1,1,"https://d.cosx.org/d/15409",2009-05-26,2009-05-26,0
5,3,"https://d.cosx.org/d/15380",2009-05-24,2009-05-26,2
1,1,"https://d.cosx.org/d/15407",2009-05-26,2009-05-26,0
1,1,"https://d.cosx.org/d/15406",2009-05-26,2009-05-26,0
1,1,"https://d.cosx.org/d/15405",2009-05-26,2009-05-26,0
1,1,"https://d.cosx.org/d/15404",2009-05-26,2009-05-26,0
2,1,"https://d.cosx.org/d/15374",2009-05-23,2009-05-26,3
12,7,"https://d.cosx.org/d/15378",2009-05-24,2009-05-26,2
4,2,"https://d.cosx.org/d/15397",2009-05-25,2009-05-26,1
1,1,"https://d.cosx.org/d/15401",2009-05-26,2009-05-26,0
3,2,"https://d.cosx.org/d/15356",2009-05-21,2009-05-25,4
5,4,"https://d.cosx.org/d/13851",2009-01-30,2009-05-25,115
5,4,"https://d.cosx.org/d/13955",2009-02-12,2009-05-25,102
3,2,"https://d.cosx.org/d/15391",2009-05-24,2009-05-25,1
37,28,"https://d.cosx.org/d/15030",2009-04-27,2009-05-25,28
5,3,"https://d.cosx.org/d/15369",2009-05-23,2009-05-25,2
4,3,"https://d.cosx.org/d/15381",2009-05-24,2009-05-25,1
4,3,"https://d.cosx.org/d/15287",2009-05-15,2009-05-24,9
2,2,"https://d.cosx.org/d/15284",2009-05-15,2009-05-24,9
3,2,"https://d.cosx.org/d/15327",2009-05-19,2009-05-24,5
1,1,"https://d.cosx.org/d/15389",2009-05-24,2009-05-24,0
1,1,"https://d.cosx.org/d/15387",2009-05-24,2009-05-24,0
1,1,"https://d.cosx.org/d/15386",2009-05-24,2009-05-24,0
5,5,"https://d.cosx.org/d/15336",2009-05-20,2009-05-24,4
1,1,"https://d.cosx.org/d/15377",2009-05-24,2009-05-24,0
11,6,"https://d.cosx.org/d/15226",2009-05-10,2009-05-23,13
3,3,"https://d.cosx.org/d/15268",2009-05-14,2009-05-23,9
4,3,"https://d.cosx.org/d/15364",2009-05-22,2009-05-23,1
2,2,"https://d.cosx.org/d/15372",2009-05-23,2009-05-23,0
10,4,"https://d.cosx.org/d/15343",2009-05-20,2009-05-23,3
2,2,"https://d.cosx.org/d/15366",2009-05-22,2009-05-23,1
2,2,"https://d.cosx.org/d/15362",2009-05-22,2009-05-23,1
4,3,"https://d.cosx.org/d/14521",2009-03-21,2009-05-23,63
16,8,"https://d.cosx.org/d/14770",2009-04-06,2009-05-23,47
2,1,"https://d.cosx.org/d/15342",2009-05-20,2009-05-23,3
4,3,"https://d.cosx.org/d/2437",2006-11-07,2009-05-22,927
1,1,"https://d.cosx.org/d/15365",2009-05-22,2009-05-22,0
6,3,"https://d.cosx.org/d/15348",2009-05-21,2009-05-22,1
4,3,"https://d.cosx.org/d/15299",2009-05-16,2009-05-22,6
5,3,"https://d.cosx.org/d/15353",2009-05-21,2009-05-22,1
3,2,"https://d.cosx.org/d/15352",2009-05-21,2009-05-22,1
3,3,"https://d.cosx.org/d/15335",2009-05-19,2009-05-22,3
1,1,"https://d.cosx.org/d/15357",2009-05-21,2009-05-21,0
6,4,"https://d.cosx.org/d/15325",2009-05-18,2009-05-21,3
1,1,"https://d.cosx.org/d/15355",2009-05-21,2009-05-21,0
3,2,"https://d.cosx.org/d/15331",2009-05-19,2009-05-21,2
5,4,"https://d.cosx.org/d/15051",2009-04-28,2009-05-21,23
2,2,"https://d.cosx.org/d/15349",2009-05-21,2009-05-21,0
14,5,"https://d.cosx.org/d/15286",2009-05-15,2009-05-21,6
4,3,"https://d.cosx.org/d/15344",2009-05-20,2009-05-21,1
5,5,"https://d.cosx.org/d/15264",2009-05-14,2009-05-21,7
12,10,"https://d.cosx.org/d/15291",2009-05-16,2009-05-21,5
4,2,"https://d.cosx.org/d/15338",2009-05-20,2009-05-21,1
8,4,"https://d.cosx.org/d/15233",2009-05-11,2009-05-20,9
13,13,"https://d.cosx.org/d/6369",2007-05-16,2009-05-20,735
10,6,"https://d.cosx.org/d/7863",2007-09-14,2009-05-20,614
4,2,"https://d.cosx.org/d/11371",2008-07-01,2009-05-19,322
1,1,"https://d.cosx.org/d/15334",2009-05-19,2009-05-19,0
1,1,"https://d.cosx.org/d/15332",2009-05-19,2009-05-19,0
7,7,"https://d.cosx.org/d/15225",2009-05-10,2009-05-19,9
7,3,"https://d.cosx.org/d/15294",2009-05-16,2009-05-19,3
3,3,"https://d.cosx.org/d/15324",2009-05-18,2009-05-19,1
1,1,"https://d.cosx.org/d/15330",2009-05-19,2009-05-19,0
1,1,"https://d.cosx.org/d/15328",2009-05-19,2009-05-19,0
2,2,"https://d.cosx.org/d/14613",2009-03-27,2009-05-19,53
2,1,"https://d.cosx.org/d/15303",2009-05-17,2009-05-19,2
3,2,"https://d.cosx.org/d/14364",2009-03-13,2009-05-19,67
4,4,"https://d.cosx.org/d/15148",2009-05-04,2009-05-19,15
2,2,"https://d.cosx.org/d/15306",2009-05-17,2009-05-19,2
6,5,"https://d.cosx.org/d/15295",2009-05-16,2009-05-19,3
1,1,"https://d.cosx.org/d/15320",2009-05-18,2009-05-18,0
12,6,"https://d.cosx.org/d/15100",2009-04-30,2009-05-18,18
2,2,"https://d.cosx.org/d/15302",2009-05-17,2009-05-18,1
6,4,"https://d.cosx.org/d/15307",2009-05-17,2009-05-18,1
7,4,"https://d.cosx.org/d/15190",2009-05-07,2009-05-18,11
1,1,"https://d.cosx.org/d/15314",2009-05-18,2009-05-18,0
1,1,"https://d.cosx.org/d/15313",2009-05-18,2009-05-18,0
43,21,"https://d.cosx.org/d/9164",2007-12-23,2009-05-17,511
6,2,"https://d.cosx.org/d/14871",2009-04-13,2009-05-17,34
3,2,"https://d.cosx.org/d/15305",2009-05-17,2009-05-17,0
2,2,"https://d.cosx.org/d/15301",2009-05-16,2009-05-17,1
10,3,"https://d.cosx.org/d/15293",2009-05-16,2009-05-17,1
2,1,"https://d.cosx.org/d/15298",2009-05-16,2009-05-17,1
1,1,"https://d.cosx.org/d/15300",2009-05-16,2009-05-16,0
3,2,"https://d.cosx.org/d/15244",2009-05-12,2009-05-16,4
2,2,"https://d.cosx.org/d/15283",2009-05-15,2009-05-16,1
22,6,"https://d.cosx.org/d/15234",2009-05-11,2009-05-16,5
3,3,"https://d.cosx.org/d/14760",2009-04-05,2009-05-15,40
6,5,"https://d.cosx.org/d/14382",2009-03-15,2009-05-15,61
3,3,"https://d.cosx.org/d/15282",2009-05-15,2009-05-15,0
2,2,"https://d.cosx.org/d/15280",2009-05-15,2009-05-15,0
4,2,"https://d.cosx.org/d/15269",2009-05-14,2009-05-15,1
2,2,"https://d.cosx.org/d/15274",2009-05-15,2009-05-15,0
3,2,"https://d.cosx.org/d/15272",2009-05-15,2009-05-15,0
6,5,"https://d.cosx.org/d/11362",2008-06-30,2009-05-15,319
6,2,"https://d.cosx.org/d/15229",2009-05-11,2009-05-15,4
7,7,"https://d.cosx.org/d/14021",2009-02-19,2009-05-15,85
8,3,"https://d.cosx.org/d/15101",2009-04-30,2009-05-15,15
1,1,"https://d.cosx.org/d/15277",2009-05-15,2009-05-15,0
2,2,"https://d.cosx.org/d/15265",2009-05-14,2009-05-15,1
1,1,"https://d.cosx.org/d/15276",2009-05-15,2009-05-15,0
2,2,"https://d.cosx.org/d/15232",2009-05-11,2009-05-15,4
1,1,"https://d.cosx.org/d/15273",2009-05-15,2009-05-15,0
3,2,"https://d.cosx.org/d/15262",2009-05-14,2009-05-15,1
1,1,"https://d.cosx.org/d/15271",2009-05-15,2009-05-15,0
3,2,"https://d.cosx.org/d/15258",2009-05-13,2009-05-15,2
1,1,"https://d.cosx.org/d/15267",2009-05-14,2009-05-14,0
4,4,"https://d.cosx.org/d/15260",2009-05-14,2009-05-14,0
5,2,"https://d.cosx.org/d/15246",2009-05-12,2009-05-14,2
2,2,"https://d.cosx.org/d/15189",2009-05-07,2009-05-14,7
3,3,"https://d.cosx.org/d/15251",2009-05-13,2009-05-14,1
1,1,"https://d.cosx.org/d/15261",2009-05-14,2009-05-14,0
7,3,"https://d.cosx.org/d/15217",2009-05-09,2009-05-14,5
1,1,"https://d.cosx.org/d/15259",2009-05-13,2009-05-13,0
5,3,"https://d.cosx.org/d/15248",2009-05-12,2009-05-13,1
2,2,"https://d.cosx.org/d/15256",2009-05-13,2009-05-13,0
3,3,"https://d.cosx.org/d/12069",2008-09-19,2009-05-13,236
4,2,"https://d.cosx.org/d/15174",2009-05-06,2009-05-13,7
4,3,"https://d.cosx.org/d/13575",2008-12-30,2009-05-13,134
21,14,"https://d.cosx.org/d/15033",2009-04-27,2009-05-13,16
4,4,"https://d.cosx.org/d/15214",2009-05-09,2009-05-13,4
1,1,"https://d.cosx.org/d/15254",2009-05-13,2009-05-13,0
1,1,"https://d.cosx.org/d/15252",2009-05-13,2009-05-13,0
2,2,"https://d.cosx.org/d/15245",2009-05-12,2009-05-13,1
3,2,"https://d.cosx.org/d/15242",2009-05-12,2009-05-13,1
1,1,"https://d.cosx.org/d/15250",2009-05-12,2009-05-12,0
5,3,"https://d.cosx.org/d/15240",2009-05-11,2009-05-12,1
1,1,"https://d.cosx.org/d/15247",2009-05-12,2009-05-12,0
61,31,"https://d.cosx.org/d/6596",2007-05-31,2009-05-12,712
2,2,"https://d.cosx.org/d/15183",2009-05-06,2009-05-12,6
4,3,"https://d.cosx.org/d/15241",2009-05-12,2009-05-12,0
6,4,"https://d.cosx.org/d/14920",2009-04-17,2009-05-12,25
5,5,"https://d.cosx.org/d/13527",2008-12-24,2009-05-12,139
3,3,"https://d.cosx.org/d/15191",2009-05-07,2009-05-12,5
2,2,"https://d.cosx.org/d/15239",2009-05-11,2009-05-12,1
2,2,"https://d.cosx.org/d/15237",2009-05-11,2009-05-12,1
5,2,"https://d.cosx.org/d/15236",2009-05-11,2009-05-12,1
5,5,"https://d.cosx.org/d/15223",2009-05-10,2009-05-12,2
3,3,"https://d.cosx.org/d/15230",2009-05-11,2009-05-12,1
1,1,"https://d.cosx.org/d/15238",2009-05-11,2009-05-11,0
2,2,"https://d.cosx.org/d/15203",2009-05-08,2009-05-11,3
3,2,"https://d.cosx.org/d/15224",2009-05-10,2009-05-11,1
1,1,"https://d.cosx.org/d/15227",2009-05-10,2009-05-10,0
7,6,"https://d.cosx.org/d/15195",2009-05-08,2009-05-10,2
6,5,"https://d.cosx.org/d/15097",2009-04-30,2009-05-10,10
4,3,"https://d.cosx.org/d/15219",2009-05-09,2009-05-10,1
3,3,"https://d.cosx.org/d/15220",2009-05-09,2009-05-10,1
7,5,"https://d.cosx.org/d/15216",2009-05-09,2009-05-10,1
8,5,"https://d.cosx.org/d/15178",2009-05-06,2009-05-10,4
4,3,"https://d.cosx.org/d/13819",2009-01-23,2009-05-09,106
3,2,"https://d.cosx.org/d/15215",2009-05-09,2009-05-09,0
2,2,"https://d.cosx.org/d/15136",2009-05-04,2009-05-09,5
2,2,"https://d.cosx.org/d/15213",2009-05-09,2009-05-09,0
5,2,"https://d.cosx.org/d/15155",2009-05-05,2009-05-09,4
19,19,"https://d.cosx.org/d/15199",2009-05-08,2009-05-09,1
3,3,"https://d.cosx.org/d/15212",2009-05-09,2009-05-09,0
40,23,"https://d.cosx.org/d/7089",2007-07-17,2009-05-09,662
8,7,"https://d.cosx.org/d/15201",2009-05-08,2009-05-09,1
7,5,"https://d.cosx.org/d/15166",2009-05-06,2009-05-09,3
2,2,"https://d.cosx.org/d/15209",2009-05-08,2009-05-09,1
10,9,"https://d.cosx.org/d/10693",2008-04-29,2009-05-09,375
2,2,"https://d.cosx.org/d/14281",2009-03-08,2009-05-09,62
1,1,"https://d.cosx.org/d/15210",2009-05-08,2009-05-08,0
6,6,"https://d.cosx.org/d/15173",2009-05-06,2009-05-08,2
8,3,"https://d.cosx.org/d/15154",2009-05-05,2009-05-08,3
3,3,"https://d.cosx.org/d/15186",2009-05-07,2009-05-08,1
26,20,"https://d.cosx.org/d/14710",2009-04-02,2009-05-08,36
9,4,"https://d.cosx.org/d/14918",2009-04-16,2009-05-07,21
2,2,"https://d.cosx.org/d/14092",2009-02-25,2009-05-07,71
3,2,"https://d.cosx.org/d/15179",2009-05-06,2009-05-07,1
37,16,"https://d.cosx.org/d/362",2006-06-14,2009-05-07,1058
4,4,"https://d.cosx.org/d/15161",2009-05-05,2009-05-07,2
3,3,"https://d.cosx.org/d/14119",2009-02-26,2009-05-07,70
3,2,"https://d.cosx.org/d/15177",2009-05-06,2009-05-07,1
2,2,"https://d.cosx.org/d/15182",2009-05-06,2009-05-07,1
22,9,"https://d.cosx.org/d/14983",2009-04-22,2009-05-06,14
1,1,"https://d.cosx.org/d/15181",2009-05-06,2009-05-06,0
3,2,"https://d.cosx.org/d/15171",2009-05-06,2009-05-06,0
3,3,"https://d.cosx.org/d/15170",2009-05-06,2009-05-06,0
5,5,"https://d.cosx.org/d/15168",2009-05-06,2009-05-06,0
4,3,"https://d.cosx.org/d/15162",2009-05-05,2009-05-06,1
2,2,"https://d.cosx.org/d/15152",2009-05-05,2009-05-06,1
4,2,"https://d.cosx.org/d/15164",2009-05-05,2009-05-06,1
4,3,"https://d.cosx.org/d/15153",2009-05-05,2009-05-06,1
1,1,"https://d.cosx.org/d/15167",2009-05-06,2009-05-06,0
1,1,"https://d.cosx.org/d/15165",2009-05-05,2009-05-05,0
3,3,"https://d.cosx.org/d/15042",2009-04-27,2009-05-05,8
1,1,"https://d.cosx.org/d/15163",2009-05-05,2009-05-05,0
89,79,"https://d.cosx.org/d/9034",2007-12-15,2009-05-05,507
6,4,"https://d.cosx.org/d/15074",2009-04-29,2009-05-05,6
4,3,"https://d.cosx.org/d/15141",2009-05-04,2009-05-05,1
1,1,"https://d.cosx.org/d/15160",2009-05-05,2009-05-05,0
3,3,"https://d.cosx.org/d/15149",2009-05-04,2009-05-05,1
2,2,"https://d.cosx.org/d/15147",2009-05-04,2009-05-05,1
6,5,"https://d.cosx.org/d/14675",2009-03-31,2009-05-05,35
4,3,"https://d.cosx.org/d/15119",2009-05-02,2009-05-04,2
2,1,"https://d.cosx.org/d/15142",2009-05-04,2009-05-04,0
18,7,"https://d.cosx.org/d/13723",2009-01-09,2009-05-04,115
3,3,"https://d.cosx.org/d/15139",2009-05-04,2009-05-04,0
6,4,"https://d.cosx.org/d/15115",2009-05-02,2009-05-04,2
2,2,"https://d.cosx.org/d/15135",2009-05-04,2009-05-04,0
2,1,"https://d.cosx.org/d/15125",2009-05-03,2009-05-04,1
2,2,"https://d.cosx.org/d/15127",2009-05-03,2009-05-04,1
1,1,"https://d.cosx.org/d/15138",2009-05-04,2009-05-04,0
1,1,"https://d.cosx.org/d/15137",2009-05-04,2009-05-04,0
4,3,"https://d.cosx.org/d/15128",2009-05-03,2009-05-03,0
11,10,"https://d.cosx.org/d/15120",2009-05-02,2009-05-03,1
4,2,"https://d.cosx.org/d/15122",2009-05-02,2009-05-03,1
1,1,"https://d.cosx.org/d/15133",2009-05-03,2009-05-03,0
2,2,"https://d.cosx.org/d/15113",2009-05-01,2009-05-03,2
1,1,"https://d.cosx.org/d/15130",2009-05-03,2009-05-03,0
49,46,"https://d.cosx.org/d/6159",2007-05-02,2009-05-03,732
5,5,"https://d.cosx.org/d/13670",2009-01-05,2009-05-02,117
1,1,"https://d.cosx.org/d/15123",2009-05-02,2009-05-02,0
30,30,"https://d.cosx.org/d/5754",2007-04-04,2009-05-02,759
12,9,"https://d.cosx.org/d/15083",2009-04-29,2009-05-02,3
7,6,"https://d.cosx.org/d/9259",2008-01-01,2009-05-02,487
1,1,"https://d.cosx.org/d/15117",2009-05-02,2009-05-02,0
2,2,"https://d.cosx.org/d/15103",2009-04-30,2009-05-02,2
1,1,"https://d.cosx.org/d/15116",2009-05-02,2009-05-02,0
3,2,"https://d.cosx.org/d/15109",2009-05-01,2009-05-02,1
2,2,"https://d.cosx.org/d/15108",2009-05-01,2009-05-02,1
4,4,"https://d.cosx.org/d/7634",2007-09-01,2009-05-01,608
1,1,"https://d.cosx.org/d/15111",2009-05-01,2009-05-01,0
1,1,"https://d.cosx.org/d/15106",2009-05-01,2009-05-01,0
8,5,"https://d.cosx.org/d/8790",2007-11-27,2009-05-01,521
2,1,"https://d.cosx.org/d/15084",2009-04-29,2009-04-30,1
7,6,"https://d.cosx.org/d/15060",2009-04-28,2009-04-30,2
5,4,"https://d.cosx.org/d/15095",2009-04-30,2009-04-30,0
2,2,"https://d.cosx.org/d/15072",2009-04-28,2009-04-30,2
8,4,"https://d.cosx.org/d/15088",2009-04-30,2009-04-30,0
5,3,"https://d.cosx.org/d/15067",2009-04-28,2009-04-30,2
5,5,"https://d.cosx.org/d/14952",2009-04-20,2009-04-30,10
4,3,"https://d.cosx.org/d/15087",2009-04-30,2009-04-30,0
2,2,"https://d.cosx.org/d/14956",2009-04-20,2009-04-30,10
3,2,"https://d.cosx.org/d/13993",2009-02-16,2009-04-30,73
5,4,"https://d.cosx.org/d/14181",2009-03-03,2009-04-30,58
7,4,"https://d.cosx.org/d/15061",2009-04-28,2009-04-30,2
1,1,"https://d.cosx.org/d/15089",2009-04-30,2009-04-30,0
4,3,"https://d.cosx.org/d/15081",2009-04-29,2009-04-30,1
4,4,"https://d.cosx.org/d/14112",2009-02-26,2009-04-29,62
1,1,"https://d.cosx.org/d/15085",2009-04-29,2009-04-29,0
4,2,"https://d.cosx.org/d/15066",2009-04-28,2009-04-29,1
3,3,"https://d.cosx.org/d/14958",2009-04-20,2009-04-29,9
2,2,"https://d.cosx.org/d/15077",2009-04-29,2009-04-29,0
6,5,"https://d.cosx.org/d/15075",2009-04-29,2009-04-29,0
6,4,"https://d.cosx.org/d/15041",2009-04-27,2009-04-29,2
3,3,"https://d.cosx.org/d/14921",2009-04-17,2009-04-29,12
2,2,"https://d.cosx.org/d/14792",2009-04-08,2009-04-29,21
